其它频道,#genre#
陕西秦腔,http://gslbmgsplive.miguvideo.com/migu/kailu/sxqqpd/51/20250804/index.m3u8?msisdn=202511241400388cf175decbc04694a9a9552d9364166c&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20251124140038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=106.13.250.88&SecurityKey=20251124140038&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=50cacd6c731bdf75a5b0188cb5f47fcc&ddCalcu=c5c0efc27a64c0fd56bcc783811b0dbf57a5
财富天下,http://gslbmgsplive.miguvideo.com/migu/kailu/cftx/51/20250804/index.m3u8?msisdn=202511241400380aaae28494544354ac5dd9e9653dbf7f&mdspid=&spid=600697&netType=0&sid=5910022193&pid=2028597139&timestamp=20251124140038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923159&ParentNodeID=-99&assertID=5910022193&client_ip=106.13.250.88&SecurityKey=20251124140038&promotionId=&mvid=5900006715&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=be162b546b1e26918601f670d46219c3&ddCalcu=3bcee9121662206b45d4067b61fe12066981
经典香港电影,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=20251124140038a4a9fb7d4aac498e9b2dc01f13d95abf&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20251124140038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=106.13.250.88&SecurityKey=20251124140038&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6b0f8576568583a8b0c691880ffe440c&ddCalcu=c60be4024f5e80f5f7068586189568c30ab8
抗战经典影片,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100002089-150/index.m3u8?msisdn=20251124140038727f260607884a4684981a2c2ec6b765&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20251124140038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=106.13.250.88&SecurityKey=20251124140038&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e397c0fd084ec2cb28ee7e5861c4d86c&ddCalcu=ce63e892d774c0c01f6d8058e47eece28c2b
新片放映厅,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100030975-150/index.m3u8?msisdn=20251124140038625dd7fa9a2340e0bd80f6ea0631646a&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20251124140038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=106.13.250.88&SecurityKey=20251124140038&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=103d19d07b62217b25a91a2490602ace&ddCalcu=e1c0ea322d9010690d90472ba61292a1572b
和美乡途轮播,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=202511241400395d4ede8ff016430892a94c4168fa8572&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=615d989a02fe64782ec953255ff0a6aa&ddCalcu=a6a1e652ad3090f8f95a50223f5e96c4e728
南方影视,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=20251124140039236845a4cdfc4cdc99041c197573e252&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ed6ae66fe1e85632ba95a95303b8b62d&ddCalcu=de2de662ba48e0b6360f3e519ea85596a3b2
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=202511241400394a2af91273024ccc9d982e20a6d0c91b&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0757187af8b1e64d2d41896441adc7fd&ddCalcu=d0f7e752c79d10a8174a4f689b811e46d42d
CETV1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=202511241400396e7f4af367224f48ac34975a767914d7&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b63c04c58ca85b3d01e81fd13afe0a89&ddCalcu=9b86ea320c3e00f4ac3518dcfa1885eb130d
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=20251124140039de3eb56776994a27b0c4f6045397545e&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f0d4e63a6757ced34638693f6514653b&ddCalcu=bf30e5d26434e016536af63795678c3e6d43
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=20251124140039daeef6167a484d85ab7c5c881d276318&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9e1917b57b090d5ed94c690c4990bb3d&ddCalcu=d93eeb12b93010979b45c70b9069c04d95de
熊猫01,http://gslbmgsplive.miguvideo.com/ws_x/2018/xiongmao/HD/2000/index.m3u8?msisdn=2025112414003951e0e8d471484c16ab539961df8c715b&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20251124140039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=106.13.250.88&SecurityKey=20251124140039&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ee1ed3d5018e5e35dfecee08f9a6c783&ddCalcu=3e8ee712ce96d0a39df58001e8eec5eef3d5
最强综艺趴,http://gslbmgsplive.miguvideo.com/migu/kailu/zuiqiangzongyi/51/20250514/index.m3u8?msisdn=20251124140041d9276b624b4e4fda918cd474ad3b19d8&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20251124140041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=106.13.250.88&SecurityKey=20251124140041&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6cce5ff6e0296713ae53173506e15964&ddCalcu=466ce9c25e9150ef6f065e3072193657e1a3
经典动画大集合,http://gslbmgsplive.miguvideo.com/migu/kailu/jingdiandonghua/51/20250514/index.m3u8?msisdn=20251124140041e6f1d84ba4954109a97fe9351ae8cca0&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20251124140041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=106.13.250.88&SecurityKey=20251124140041&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f68990d90457d5ee8e426e7d364bfeaa&ddCalcu=afa6ee82f99b90406d39d074e5672d45ee8e
新动力量创一流,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002409/51/20210706/index.m3u8?msisdn=20251124140041b276f1c82da1412ea852cfdf0a86abee&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20251124140041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=106.13.250.88&SecurityKey=20251124140041&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d7c157ef8f0ff0e119aca4f6d7323b06&ddCalcu=6d07ebc2313250377edf68ff40afcfa09e11
中华特产,http://gslbmgsplive.miguvideo.com/migu/kailu/zhtc/51/20251103/index.m3u8?msisdn=202511241400417484e262ada6473694fb887349b8b7f5&mdspid=&spid=600697&netType=0&sid=5910022295&pid=2028597139&timestamp=20251124140041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986618&ParentNodeID=-99&assertID=5910022295&client_ip=106.13.250.88&SecurityKey=20251124140041&promotionId=&mvid=5900006771&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e3edb7aac53301c70671168ea3e09436&ddCalcu=6e33e4e29d90b0e73aaaec85631310716c07
环球旅游,http://gslbmgsplive.miguvideo.com/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=20251124140041d5d13c0e77eb470ca8e60ddfc1711d10&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20251124140041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=106.13.250.88&SecurityKey=20251124140041&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=87fc5d066da50ce95dd58bffe6109df2&ddCalcu=28f7edf29c80501d60e6f6fdba8550dcde59


2025-11-24 14:51:06,https://kakaxi-1.asia/LOGO/Disclaimer.mp4
兵器科技,http://61.159.134.162:4022/rtp/238.255.2.34:5999
兵器科技,http://106.59.3.203:55555/rtp/239.200.200.91:8036
兵器科技,http://114.100.195.157:4022/rtp/238.1.79.56:4584
兵器科技,http://1.58.246.115:4000/rtp/229.58.190.29:5000
兵器科技,http://121.29.141.197:4022/rtp/239.253.93.47:6435
兵器科技,http://111.162.204.74:8686/rtp/225.1.2.166:5002
兵器科技,http://27.184.29.216:12312/rtp/239.254.201.225:7249
兵器科技,http://1.58.246.115:4001/rtp/229.58.190.29:5000
兵器科技,http://60.172.82.115:8686/rtp/238.1.79.56:4584
兵器科技,http://114.107.44.68:8188/rtp/238.1.79.56:4584
风云音乐,http://61.159.134.162:4022/rtp/238.255.2.24:5999
风云音乐,http://106.59.3.203:55555/rtp/239.200.200.86:8008
风云音乐,http://114.100.195.157:4022/rtp/238.1.79.64:4648
风云音乐,http://1.58.246.115:4000/rtp/229.58.190.190:5000
风云音乐,http://121.29.141.197:4022/rtp/239.253.93.253:6431
风云音乐,http://111.162.204.74:8686/rtp/225.1.2.176:5002
风云音乐,http://27.184.29.216:12312/rtp/239.254.201.221:7259
风云音乐,http://1.58.246.115:4001/rtp/229.58.190.190:5000
风云音乐,http://60.172.82.115:8686/rtp/238.1.79.64:4648
风云音乐,http://114.107.44.68:8188/rtp/238.1.79.64:4648
风云剧场,http://61.159.134.162:4022/rtp/238.255.2.28:5999
风云剧场,http://106.59.3.203:55555/rtp/239.200.200.84:8016
风云剧场,http://114.100.195.157:4022/rtp/238.1.79.62:4632
风云剧场,http://121.29.141.197:4022/rtp/239.253.93.251:6429
风云剧场,http://111.162.204.74:8686/rtp/225.1.2.174:5002
风云剧场,http://27.184.29.216:12312/rtp/239.254.201.219:7257
风云剧场,http://60.172.82.115:8686/rtp/238.1.79.62:4632
风云剧场,http://114.107.44.68:8188/rtp/238.1.79.62:4632
怀旧剧场,http://61.159.134.162:4022/rtp/238.255.2.33:5999
怀旧剧场,http://106.59.3.203:55555/rtp/239.200.200.85:8032
怀旧剧场,http://114.100.195.157:4022/rtp/238.1.79.61:4624
怀旧剧场,http://121.29.141.197:4022/rtp/239.253.93.252:6430
怀旧剧场,http://111.162.204.74:8686/rtp/225.1.2.173:5002
怀旧剧场,http://27.184.29.216:12312/rtp/239.254.201.220:7256上海
怀旧剧场,http://60.172.82.115:8686/rtp/238.1.79.61:4624
怀旧剧场,http://114.107.44.68:8188/rtp/238.1.79.61:4624
第一剧场,http://61.159.134.162:4022/rtp/238.255.2.25:5999
第一剧场,http://106.59.3.203:55555/rtp/239.200.200.82:8004
第一剧场,http://114.100.195.157:4022/rtp/238.1.79.63:4640
第一剧场,http://1.58.246.115:4000/rtp/229.58.190.21:5000
第一剧场,http://121.29.141.197:4022/rtp/239.253.93.138:6428
第一剧场,http://111.162.204.74:8686/rtp/225.1.2.175:5002
第一剧场,http://27.184.29.216:12312/rtp/239.254.201.218:7258
第一剧场,http://1.58.246.115:4001/rtp/229.58.190.21:5000
第一剧场,http://60.172.82.115:8686/rtp/238.1.79.63:4640
第一剧场,http://114.107.44.68:8188/rtp/238.1.79.63:4640
女性时尚,http://61.159.134.162:4022/rtp/238.255.2.27:5999
女性时尚,http://106.59.3.203:55555/rtp/239.200.200.100:8084
女性时尚,http://114.100.195.157:4022/rtp/238.1.79.55:4576
女性时尚,http://121.29.141.197:4022/rtp/239.253.92.144:6114
女性时尚,http://111.162.204.74:8686/rtp/225.1.2.172:5002
女性时尚,http://27.184.29.216:12312/rtp/239.254.201.228:7255
女性时尚,http://60.172.82.115:8686/rtp/238.1.79.55:4576
女性时尚,http://114.107.44.68:8188/rtp/238.1.79.55:4576
高尔夫网球,http://61.159.134.162:4022/rtp/238.255.2.223:5999
高尔夫网球,http://106.59.3.203:55555/rtp/239.200.200.89:8024
高尔夫网球,http://114.100.195.157:4022/rtp/238.1.79.58:4600
高尔夫网球,http://121.29.141.197:4022/rtp/239.253.93.122:6465
高尔夫网球,http://111.162.204.74:8686/rtp/225.1.2.169:5002
高尔夫网球,http://27.184.29.216:12312/rtp/239.254.201.223:7252
高尔夫网球,http://60.172.82.115:8686/rtp/238.1.79.58:4600
高尔夫网球,http://114.107.44.68:8188/rtp/238.1.79.58:4600
央视文化精品,http://61.159.134.162:4022/rtp/238.255.2.32:5999
央视文化精品,http://106.59.3.203:55555/rtp/239.200.200.92:8028
央视文化精品,http://114.100.195.157:4022/rtp/238.1.79.54:4568
央视文化精品,http://1.58.246.115:4000/rtp/229.58.190.189:5000
央视文化精品,http://121.29.141.197:4022/rtp/239.253.93.175:6439
央视文化精品,http://111.162.204.74:8686/rtp/225.1.2.177:5002
央视文化精品,http://27.184.29.216:12312/rtp/239.254.201.229:7260
央视文化精品,http://1.58.246.115:4001/rtp/229.58.190.189:5000
央视文化精品,http://60.172.82.115:8686/rtp/238.1.79.54:4568
央视文化精品,http://114.107.44.68:8188/rtp/238.1.79.54:4568
电视指南,http://106.59.3.203:55555/rtp/239.200.200.83:8000
电视指南,http://114.100.195.157:4022/rtp/238.1.79.53:4560
电视指南,http://121.29.141.197:4022/rtp/239.253.93.249:6427
电视指南,http://111.162.204.74:8686/rtp/225.1.2.167:5002
电视指南,http://27.184.29.216:12312/rtp/239.254.201.217:7250
电视指南,http://60.172.82.115:8686/rtp/238.1.79.53:4560
电视指南,http://114.107.44.68:8188/rtp/238.1.79.53:4560
中国教育1,http://114.254.33.252:18888/rtp/239.3.1.57:8152
中国教育1,http://61.159.134.162:4022/rtp/238.255.2.105:5999
中国教育1,http://116.235.57.69:4022/rtp/239.45.1.125:5140
中国教育1,http://114.100.195.157:4022/rtp/238.1.78.158:7136
中国教育1,http://111.113.88.198:2000/rtp/239.121.4.180:9064
中国教育1,http://1.58.246.115:4000/rtp/229.58.190.57:5000
中国教育1,http://121.29.141.197:4022/rtp/239.253.92.211:6069
中国教育1,http://36.46.98.173:8025/rtp/239.109.205.47:8312
中国教育1,http://27.184.29.216:12312/rtp/239.254.200.225:6259
中国教育1,http://36.46.98.117:8025/rtp/239.109.205.47:8312
中国教育1,http://223.167.230.235:4022/rtp/239.45.1.125:5140
中国教育1,http://1.58.246.115:4001/rtp/229.58.190.57:5000
中国教育1,http://60.172.82.115:8686/rtp/238.1.78.158:7136
中国教育1,http://114.107.44.68:8188/rtp/238.1.78.158:7136
中国教育2,http://114.254.33.252:18888/rtp/239.3.1.54:4120
中国教育2,http://61.159.134.162:4022/rtp/238.255.2.221:5999
中国教育2,http://116.235.57.69:4022/rtp/239.45.1.52:5140
中国教育2,http://106.59.3.203:55555/rtp/239.200.201.121:8780
中国教育2,http://1.58.246.115:4000/rtp/229.58.190.59:5000
中国教育2,http://121.29.141.197:4022/rtp/239.253.92.108:6136
中国教育2,http://36.46.98.173:8025/rtp/239.109.205.48:8320
中国教育2,http://115.171.80.57:1688/rtp/225.1.8.193:4120
中国教育2,http://27.184.29.216:12312/rtp/239.254.200.226:6260
中国教育2,http://36.46.98.117:8025/rtp/239.109.205.48:8320
中国教育2,http://223.167.230.235:4022/rtp/239.45.1.52:5140
中国教育2,http://1.58.246.115:4001/rtp/229.58.190.59:5000
中国教育2,http://115.171.216.120:4000/rtp/225.1.8.193:4120
中国教育4,http://114.254.33.252:18888/rtp/239.3.1.56:4120
中国教育4,http://61.159.134.162:4022/rtp/238.255.2.222:5999
中国教育4,http://116.235.57.69:4022/rtp/239.45.1.50:5140
中国教育4,http://106.59.3.203:55555/rtp/239.200.201.122:8784
中国教育4,http://111.113.88.198:2000/rtp/239.121.4.199:9178
中国教育4,http://1.58.246.115:4000/rtp/229.58.190.66:5000
中国教育4,http://121.29.141.197:4022/rtp/239.253.92.200:6137
中国教育4,http://36.46.98.173:8025/rtp/239.111.205.15:5140
中国教育4,http://115.171.80.57:1688/rtp/225.1.8.195:4120
中国教育4,http://27.184.29.216:12312/rtp/239.254.200.227:6261
中国教育4,http://36.46.98.117:8025/rtp/239.111.205.15:5140
中国教育4,http://223.167.230.235:4022/rtp/239.45.1.50:5140
中国教育4,http://1.58.246.115:4001/rtp/229.58.190.66:5000
中国教育4,http://115.171.216.120:4000/rtp/225.1.8.195:4120
早期教育,http://121.29.141.197:4022/rtp/239.253.93.164:6440
早期教育,http://111.162.204.74:8686/rtp/225.1.2.207:5002
早期教育,http://27.184.29.216:12312/rtp/239.254.201.230:7253
淘剧场,http://114.254.33.252:18888/rtp/239.3.1.95:8001
淘剧场,http://115.171.80.57:1688/rtp/225.1.8.37:8002
淘剧场,http://115.171.216.120:4000/rtp/225.1.8.37:8002
淘4K,http://114.254.33.252:18888/rtp/239.3.1.249:8001
淘4K,http://115.171.80.57:1688/rtp/225.1.8.211:8002
淘4K,http://115.171.216.120:4000/rtp/225.1.8.211:8002
淘娱乐,http://114.254.33.252:18888/rtp/239.3.1.100:8001
淘娱乐,http://115.171.80.57:1688/rtp/225.1.8.61:8002
淘娱乐,http://115.171.216.120:4000/rtp/225.1.8.61:8002
淘BABY,http://114.254.33.252:18888/rtp/239.3.1.238:8001
淘BABY,http://115.171.80.57:1688/rtp/225.1.8.36:8002
淘BABY,http://115.171.216.120:4000/rtp/225.1.8.36:8002
淘萌宠,http://114.254.33.252:18888/rtp/239.3.1.102:8001
淘萌宠,http://115.171.80.57:1688/rtp/225.1.8.63:8002
淘萌宠,http://115.171.216.120:4000/rtp/225.1.8.63:8002
凤凰卫视中文,http://27.184.29.216:12312/rtp/239.254.201.2:5226
凤凰卫视资讯,http://27.184.29.216:12312/rtp/239.254.201.3:5227
凤凰卫视电影,http://27.184.29.216:12312/rtp/239.254.201.1:5214
睛彩青少,http://114.254.33.252:18888/rtp/239.3.1.127:8001
睛彩广场舞,http://114.254.33.252:18888/rtp/239.3.1.128:8001
茶,http://114.254.33.252:18888/rtp/239.3.1.165:8001
茶,http://106.59.3.203:55555/rtp/239.200.201.36:8404
茶,http://114.100.195.157:4022/rtp/238.1.79.30:4352
茶,http://1.58.246.115:4000/rtp/229.58.190.111:5000
茶,http://121.29.141.197:4022/rtp/239.253.93.212:6390
茶,http://115.171.80.57:1688/rtp/225.1.8.72:8002
茶,http://111.162.204.74:8686/rtp/225.1.2.19:5002
茶,http://27.184.29.216:12312/rtp/239.254.200.228:6258
茶,http://1.58.246.115:4001/rtp/229.58.190.111:5000
茶,http://60.172.82.115:8686/rtp/238.1.79.30:4352
茶,http://115.171.216.120:4000/rtp/225.1.8.72:8002
茶,http://114.107.44.68:8188/rtp/238.1.79.30:4352
先锋乒羽,http://106.59.3.203:55555/rtp/239.200.201.33:4120
汽摩,http://61.159.134.162:4022/rtp/238.255.2.148:5999
汽摩,http://106.59.3.203:55555/rtp/239.200.200.98:8052
汽摩,http://111.162.204.74:8686/rtp/225.1.1.205:5002
文物宝库,http://106.59.3.203:55555/rtp/239.200.200.96:8112
文物宝库,http://1.58.246.115:4000/rtp/229.58.190.167:5000
文物宝库,http://121.29.141.197:4022/rtp/239.253.93.180:6437
文物宝库,http://111.162.204.74:8686/rtp/225.1.2.105:5002
文物宝库,http://27.184.29.216:12312/rtp/239.254.201.227:7230
文物宝库,http://1.58.246.115:4001/rtp/229.58.190.167:5000
武术世界,http://106.59.3.203:55555/rtp/239.200.200.90:8064
武术世界,http://121.29.141.197:4022/rtp/239.253.93.46:6434
武术世界,http://111.162.204.74:8686/rtp/225.1.2.129:5002
武术世界,http://27.184.29.216:12312/rtp/239.254.201.224:7229
乐游,http://116.235.57.69:4022/rtp/239.45.3.135:5140
乐游,http://114.100.195.157:4022/rtp/238.1.78.151:7080
乐游,http://111.162.204.74:8686/rtp/225.1.1.145:5002
乐游,http://27.184.29.216:12312/rtp/239.254.201.200:6356
乐游,http://223.167.230.235:4022/rtp/239.45.3.135:5140
乐游,http://60.172.82.115:8686/rtp/238.1.78.151:7080
乐游,http://114.107.44.68:8188/rtp/238.1.78.151:7080
金色学堂,http://116.235.57.69:4022/rtp/239.45.0.9:5140
金色学堂,http://114.100.195.157:4022/rtp/238.1.78.76:6480
金色学堂,http://1.58.246.115:4000/rtp/229.58.190.77:5000
金色学堂,http://111.162.204.74:8686/rtp/225.1.1.236:5002
金色学堂,http://27.184.29.216:12312/rtp/239.254.201.182:7227
金色学堂,http://223.167.230.235:4022/rtp/239.45.0.9:5140
金色学堂,http://1.58.246.115:4001/rtp/229.58.190.77:5000
金色学堂,http://60.172.82.115:8686/rtp/238.1.78.76:6480
金色学堂,http://114.107.44.68:8188/rtp/238.1.78.76:6480
中国交通,http://114.254.33.252:18888/rtp/239.3.1.188:8001
中国交通,http://121.29.141.197:4022/rtp/239.253.93.189:6357
中国交通,http://111.162.204.74:8686/rtp/225.1.2.57:5002
中国交通,http://27.184.29.216:12312/rtp/239.254.201.110:5181
中国天气,http://111.113.88.198:2000/rtp/239.121.4.112:8654
华数4K,http://114.254.33.252:18888/rtp/239.3.1.236:2000
华数4K,http://115.171.80.57:1688/rtp/225.1.8.80:2000
华数4K,http://115.171.216.120:4000/rtp/225.1.8.80:2000
华数星影,http://114.254.33.252:18888/rtp/239.3.1.94:4120
华数星影,http://115.171.80.57:1688/rtp/225.1.8.254:4120
华数星影,http://115.171.216.120:4000/rtp/225.1.8.254:4120
华数动作影院,http://114.254.33.252:18888/rtp/239.3.1.92:4120
华数动作影院,http://115.171.80.57:1688/rtp/225.1.8.252:4120
华数动作影院,http://115.171.216.120:4000/rtp/225.1.8.252:4120
华数喜剧影院,http://114.254.33.252:18888/rtp/239.3.1.91:4120
华数喜剧影院,http://115.171.80.57:1688/rtp/225.1.8.251:4120
华数喜剧影院,http://115.171.216.120:4000/rtp/225.1.8.251:4120
华数家庭影院,http://114.254.33.252:18888/rtp/239.3.1.93:4120
华数家庭影院,http://115.171.80.57:1688/rtp/225.1.8.253:4120
华数家庭影院,http://115.171.216.120:4000/rtp/225.1.8.253:4120
华数经典电影,http://114.254.33.252:18888/rtp/239.3.1.195:9024
华数经典电影,http://115.171.80.57:1688/rtp/225.1.8.203:9024
华数经典电影,http://115.171.216.120:4000/rtp/225.1.8.203:9024
华数热播剧场,http://114.254.33.252:18888/rtp/239.3.1.194:9020
华数热播剧场,http://115.171.80.57:1688/rtp/225.1.8.202:9020
华数热播剧场,http://115.171.216.120:4000/rtp/225.1.8.202:9020
华数军旅剧场,http://114.254.33.252:18888/rtp/239.3.1.68:4120
华数军旅剧场,http://115.171.80.57:1688/rtp/225.1.8.228:4120
华数军旅剧场,http://115.171.216.120:4000/rtp/225.1.8.228:4120
华数城市剧场,http://114.254.33.252:18888/rtp/239.3.1.67:4120
华数城市剧场,http://115.171.80.57:1688/rtp/225.1.8.227:4120
华数城市剧场,http://115.171.216.120:4000/rtp/225.1.8.227:4120
华数武侠剧场,http://114.254.33.252:18888/rtp/239.3.1.90:4120
华数古装剧场,http://115.171.80.57:1688/rtp/225.1.8.229:4120
华数古装剧场,http://115.171.216.120:4000/rtp/225.1.8.229:4120
华数魅力时尚,http://114.254.33.252:18888/rtp/239.3.1.196:9012
华数魅力时尚,http://115.171.80.57:1688/rtp/225.1.8.204:9012
华数魅力时尚,http://115.171.216.120:4000/rtp/225.1.8.204:9012
华数少儿动画,http://114.254.33.252:18888/rtp/239.3.1.199:9000
华数少儿动画,http://115.171.80.57:1688/rtp/225.1.8.207:9000
华数少儿动画,http://115.171.216.120:4000/rtp/225.1.8.207:9000
华数动画,http://114.254.33.252:18888/rtp/239.3.1.80:4120
华数动画,http://115.171.80.57:1688/rtp/225.1.8.240:4120
华数动画,http://115.171.216.120:4000/rtp/225.1.8.240:4120


#这个档案是由https://freetv.fun自动生成的,僅僅只是用於測試epg的準確性.
canal 2,https://stream1.freetv.fun/canal-2-2.m3u8
canal 2,https://stream1.freetv.fun/canal-2-1.m3u8
diaspora 24,https://stream1.freetv.fun/diaspora-24-1.m3u8
gandan tv,https://stream1.freetv.fun/gandan-tv-1.m3u8
lgtv,https://stream1.freetv.fun/lgtv-1.m3u8
